管轄,管理番号,名称,緯度,経度,所在地,電話番号
秋田市保健所,秋田県-秋田市保健所-020,デンタルクラフトササキ,39.6939245,140.1520208,秋田県秋田市山手台,
秋田市保健所,秋田県-秋田市保健所-021,デンタルスタジオ堀部,39.7254767,140.1144844,秋田県秋田市保戸野,
秋田市保健所,秋田県-秋田市保健所-022,デンタルラボ　テムコ,39.6973014,140.1382511,秋田県秋田市楢山,
秋田市保健所,秋田県-秋田市保健所-023,デンタルラボおの,39.8156578,140.0577371,秋田県秋田市金足,
秋田市保健所,秋田県-秋田市保健所-024,広面デンタルラボ,39.7236294,140.1451949,秋田県秋田市広面,
秋田市保健所,秋田県-秋田市保健所-025,本間デンタルラボラトリー,39.6949689,140.1135119,秋田県秋田市牛島西,
秋田市保健所,秋田県-秋田市保健所-026,マサキデンタルラボラトリー,39.6527124,140.2152782,秋田県秋田市河辺,
秋田市保健所,秋田県-秋田市保健所-027,みなみ歯科技研,39.7147413,140.1235421,秋田県秋田市中通,
秋田市保健所,秋田県-秋田市保健所-028,やすデンタルラボラトリー,39.7463001,140.0859655,秋田県秋田市将軍野南,
秋田市保健所,秋田県-秋田市保健所-029,矢野ラボラトリー３２,39.6593476,140.15569,秋田県秋田市御所野,
秋田市保健所,秋田県-秋田市保健所-030,山本歯科技工所,39.75310745559721,140.1539410955734,秋田県秋田市旭川,
秋田市保健所,秋田県-秋田市保健所-031,山谷歯科技工所,39.6863505,140.1086471,秋田県秋田市大住南,
秋田市保健所,秋田県-秋田市保健所-032,YUUKI　DENTAL　LABORATORY,39.75904200000001,140.1287076,秋田県秋田市濁川,
秋田市保健所,秋田県-秋田市保健所-033,デンテック,39.7466027,140.1060129,秋田県秋田市外旭川,
秋田市保健所,秋田県-秋田市保健所-034,有限会社ラボハウス秋田,39.7259333,140.0855429,秋田県秋田市八橋,
秋田市保健所,秋田県-秋田市保健所-035,ラボセンター西村,39.7088499,140.0652499,秋田県秋田市新屋,
秋田市保健所,秋田県-秋田市保健所-036,ワールド・デンタル・ラボラトリー,39.6800091,140.1115776,秋田県秋田市仁井田,
秋田市保健所,秋田県-秋田市保健所-037,ＫＤ・ラボ　（ｷﾑﾗﾃﾞﾝﾁｬｰ・ﾗﾎﾞ）,39.6973014,140.1382511,秋田県秋田市楢山,
秋田市保健所,秋田県-秋田市保健所-038,歯科技工所アウルテック,39.7342509,140.0742604,秋田県秋田市寺内,
秋田市保健所,秋田県-秋田市保健所-039,株式会社　T.M.S,39.7397238,140.1212983,秋田県秋田市泉,
秋田市保健所,秋田県-秋田市保健所-040,ほさかデンタルラボ,39.7259333,140.0855429,秋田県秋田市八橋,
秋田市保健所,秋田県-秋田市保健所-041,ＭＳﾃﾞﾝﾀﾙﾗﾎﾞ,39.6800091,140.1115776,秋田県秋田市仁井田,
秋田市保健所,秋田県-秋田市保健所-042,歯科工房　ＩＬ　ＳＯＬＥ,39.7466027,140.1060129,秋田県秋田市外旭川,
秋田市保健所,秋田県-秋田市保健所-043,泉デンタルラボラトリー,39.7397238,140.1212983,秋田県秋田市泉,
秋田市保健所,秋田県-秋田市保健所-044,U-LABO,39.7147413,140.1235421,秋田県秋田市中通,
秋田市保健所,秋田県-秋田市保健所-045,株式会社　ｍｉｙａｂｉ,39.7329594,140.1581927,秋田県秋田市柳田,
秋田市保健所,秋田県-秋田市保健所-046,秋田技工房ラボックス,39.7236294,140.1451949,秋田県秋田市広面,
秋田市保健所,秋田県-秋田市保健所-047,デンタル・ラボ・シック,39.7236294,140.1451949,秋田県秋田市広面,
秋田市保健所,秋田県-秋田市保健所-048,有限会社秋田歯科技工,39.7147413,140.1235421,秋田県秋田市中通,
秋田市保健所,秋田県-秋田市保健所-049,山王技研有限会社,39.7397238,140.1212983,秋田県秋田市泉,
秋田市保健所,秋田県-秋田市保健所-050,ラボラトリー広田,39.7842767,140.0742499,秋田県秋田市飯島,
秋田市保健所,秋田県-秋田市保健所-051,Ｒｉｓｅ　Ｄｅｎｔ　Ｌａｂ,39.693512,140.0953147,秋田県秋田市茨島,
秋田市保健所,秋田県-秋田市保健所-052,株式会社アップル,39.7172337,140.1032184,秋田県秋田市山王,
秋田市保健所,秋田県-秋田市保健所-053,ｔ．ｄ．l,39.6593476,140.15569,秋田県秋田市御所野,
秋田市保健所,秋田県-秋田市保健所-054,ＫＥＹ　ＤＥＮＴＡＬ　ＬＡＢＯＲＡＴＯＲＹ,39.7548131,140.0714762,秋田県秋田市土崎港,
秋田市保健所,秋田県-秋田市保健所-055,合同会社ＬａｂＬｉｎｅ技工事業部,39.7172337,140.1032184,秋田県秋田市山王,
秋田市保健所,秋田県-秋田市保健所-056,株式会社小原歯科技工所,39.6442851,140.1101922,秋田県秋田市豊岩,
秋田市保健所,秋田県-秋田市保健所-057,HERO Smile Dent Lab,39.7039615,140.1544852,秋田県秋田市桜ガ丘,
秋田市保健所,秋田県-秋田市保健所-058,ｓｋ Ｌａｂ,39.7842767,140.0742499,秋田県秋田市飯島,
