管轄,管理番号,名称,緯度,経度,所在地,電話番号
旭川市保健所,01-14-0055,たかはしデンタル工房,43.8142123,142.3842276,旭川市末広４条７丁目３番１６号,
旭川市保健所,01-14-0056,㈲たけだ歯科技工所,43.8108501,142.4392594,旭川市永山４条２０丁目１－１９,
旭川市保健所,01-14-0057,㈱タラサワ,43.7754619,142.3669772,旭川市１０条通９丁目９７５番地２１３,
旭川市保健所,01-14-0058,㈲中央デンタルラボラトリ－,43.7447486,142.3877647,旭川市東光１２条１丁目,
旭川市保健所,01-14-0059,Ｔ．Ｄ．Ｌタカギデンタルラボラトリー,43.7945956,142.3133018,旭川市旭岡２丁目１０番地９,
旭川市保健所,01-14-0060,Ｔ＆Ｙデンチャーラボ,43.747895,142.4075173,旭川市東光８条６丁目２番１号,
旭川市保健所,01-14-0061,Ｄ．Ｓ．Ｐ．ナガオカ,43.7785944,142.3245811,旭川市忠和２条６丁目６番７号,
旭川市保健所,01-14-0062,Ｔ’ｓ　Ｌａｂｏ,43.7579751,142.3357108,旭川市神居３条１１丁目１番５号太田ビル１階,
旭川市保健所,01-14-0063,㈱テック,43.7519202,142.3344096,旭川市神居６条１６丁目１－１５,
旭川市保健所,01-14-0064,寺島歯科技工室,43.7330246,142.364986,旭川市神楽岡１３条８丁目３番地２４０９,
旭川市保健所,01-14-0065,㈲寺田デンタルファクトリー,43.7643099,142.3915024,旭川市豊岡６条１丁目５番７号,
旭川市保健所,01-14-0066,デンタルクラフト．Ｎ,43.7681829,142.2941584,旭川市台場１条５丁目５番７号,
旭川市保健所,01-14-0067,テンタライズ,43.8203767,142.4010507,旭川市末広２条１４丁目５番１４号,
旭川市保健所,01-14-0068,デンタルアトリエフォーサイト,43.7631918,142.3908201,旭川市豊岡５条１丁目４番６号,
旭川市保健所,01-14-0069,デンタルクラフツ上村,43.7795108,142.4037053,旭川市永山９条１丁目３番２号,
旭川市保健所,01-14-0070,㈲デンタル工房・スガノ,43.7776982,142.3492395,旭川市９条西２丁目２番２７号,
旭川市保健所,01-14-0071,デンタル工房ひらま,43.73573589999999,142.3696292,旭川市神楽岡１0条８丁目１－６,
旭川市保健所,01-14-0072,デンタル・コーヌス,43.7871625,142.3388341,旭川市錦町１３丁目,
旭川市保健所,01-14-0073,デンタルスタジオ新濱,43.68201,142.3875449,旭川市西神楽南１条４丁目２５１番地６６,
旭川市保健所,01-14-0074,㈲デンタルセラミックア－ト,43.81688949999999,142.3784423,旭川市末広６条６丁目,
旭川市保健所,01-14-0075,デンタルテクニシャンズオフィスジュン,43.7509161,142.331544,旭川市神居８条１６丁目１番２号,
旭川市保健所,01-14-0076,ﾃﾞﾝﾀﾙ･ﾃﾞｻﾞｲﾝ･ﾗﾎﾞホワイトパレット,43.8220424,142.3623605,旭川市春光台３条５丁目７番地,
旭川市保健所,01-14-0077,デンタル　デンチャー　アトリエ,43.7997033,142.3611032,旭川市春光４条４丁目４番５号,
旭川市保健所,01-14-0078,ＤＥＮＴＡＬ　ＬＡＢ　ＡＱＵＡ,43.7426708,142.4194065,旭川市東光１２条９丁目２番７号,
旭川市保健所,01-14-0079,デンタルラボうえまつ,43.7922796,142.4142975,旭川市永山６条８丁目１番９号,
旭川市保健所,01-14-0080,デンタルラボエッセンス,43.7642124,142.4044619,旭川市豊岡７条５丁目１－１サクライビル２階左号室,
旭川市保健所,01-14-0081,デンタルラボオフィス常楽,43.7638377,142.3801706,旭川市４条通２０丁目１７１７番地の１６,
旭川市保健所,01-14-0082,デンタル・ラボ・カナガワ,43.7255833,142.3816111,旭川市緑が丘東４条１丁目１１番７号,
旭川市保健所,01-14-0083,デンタル・ラボ・クリエイト,43.77382679999999,142.3507046,旭川市６条西１丁目吉田ビル３階,
旭川市保健所,01-14-0084,デンタルラボコネクト,43.7659871,142.3320443,旭川市神居２条４丁目２－１４２F,
旭川市保健所,01-14-0085,デンタルラボＳｈｉｎ,43.7644648,142.333621,旭川市神居２条６丁目１番１６号,
旭川市保健所,01-14-0086,デンタルラボＴＡＫＡ,43.743137,142.4165149,旭川市東光１２条８丁目２－２３,
旭川市保健所,01-14-0087,デンタル．ラボ．堀川,43.80494030000001,142.42934,旭川市永山４条１５丁目５番７号,
旭川市保健所,01-14-0088,㈲デンタルラボ村上,43.7497674,142.338879,旭川市神居４条１８丁目１番１８号ｶﾑｲﾊｲﾂ101,
旭川市保健所,01-14-0089,デンタルラボＭＯＲＩ,43.7820593,142.3520161,旭川市川端町３条６丁目１番２３号,
旭川市保健所,01-14-0090,（有）デンタルラボ森高,43.7928244,142.4196399,旭川市永山７条９丁目１２番１号,
旭川市保健所,01-14-0091,デンタルラボ・ヤマモト,43.7753544,142.3474416,旭川市７条西３丁目１番１４号,
旭川市保健所,01-14-0092,デンタルラボラトリーK‐TECH,43.7467405,142.4018069,旭川市東光９条４丁目３番８号,
旭川市保健所,01-14-0093,デンチャーラボ・下川,43.7540021,142.4098391,旭川市東光１条６丁目４－２２,
旭川市保健所,01-14-0094,デンチャーラボ杉本,43.7744886,142.3114385,旭川市忠和７条４丁目４番１９号,
旭川市保健所,01-14-0095,デンチャー・ラボ出島,43.7479368,142.418592,旭川市東光７条８丁目５番１１号,
旭川市保健所,01-14-0096,デントエス,43.7493825,142.3444122,旭川市神居２条１９丁目７９－２０４,
旭川市保健所,01-14-0097,とよしまデンタル・アート,43.7578111,142.3396234,旭川市神居１条１２丁目２番７号,
旭川市保健所,01-14-0098,内藤歯科技工所,43.7854931,142.3976974,旭川市永山４条１丁目３番２号,
旭川市保健所,01-14-0099,ながた歯科技工所,43.7935876,142.3180157,旭川市近文町２５丁目２１２２番地の１９３,
旭川市保健所,01-14-0100,中野デンタルアート,43.7710454,142.3396529,旭川市曙１条７丁目,
旭川市保健所,01-14-0101,ナカムラテクニカルオフィス,43.8023935,142.3830086,旭川市末広１条１丁目５－１３,
旭川市保健所,01-14-0102,ナチュラル・デント・テクニック,43.8107488,142.3669415,旭川市春光６条９丁目３番地の１４,
旭川市保健所,01-14-0103,西山技研,43.7743411,142.3631896,旭川市９条通７丁目右３号　Ｒ．Ｄ．ビル３Ｆ,
旭川市保健所,01-14-0104,ネオデンタルラボラトリー,43.76415189999999,142.3211166,旭川市神居９条３丁目３番４号,
旭川市保健所,01-14-0105,Ｎｅｘｔ．Ｄ．Ｃｒａｆｔ,43.7979899,142.4348643,旭川市永山１０条１５丁目１番５号,
旭川市保健所,01-14-0155,株式会社Ｎｏｒｔｈｅｒｎ　ｌｉｇｈｔｓ　ｋａｍｕｉ,43.7613431,142.3345394,旭川市神居２条８丁目２番１０号ミカミビル第１ 102,
旭川市保健所,01-14-0106,ハートセラム,43.734526,142.4068306,旭川市東光２１条６丁目６４番地,
旭川市保健所,01-14-0107,ハイル　デンタール,43.7721647,142.3220836,旭川市忠和５条６丁目４番２４号,
旭川市保健所,01-14-0108,パブリック　デンタル　デザイン,43.7343999,142.4144753,旭川市東光２１条８丁目１番４３号,
旭川市保健所,01-14-0109,ハマモトデンタルアート,43.7252668,142.3727826,旭川市西御料２条２丁目７－２,
旭川市保健所,01-14-0110,林デンタル・クリエイト,43.7619288,142.4234722,旭川市豊岡６条１０丁目１４２,
旭川市保健所,01-14-0111,パワーラボ松田,43.8113527,142.3983918,旭川市末広東１条１０丁目９－３,
旭川市保健所,01-14-0112,ピアデンタルファクトリー,43.767307,142.3661859,旭川市４条通１１丁目マキタビル１階,
旭川市保健所,01-14-0113,樋口歯研,43.7284953,142.3694904,旭川市緑が丘南３条２丁目３番１９号,
旭川市保健所,01-14-0114,日野デンタル・ラボラトリー,43.7691963,142.4193716,旭川市豊岡１２条８丁目５番９号,
旭川市保健所,01-14-0115,ＨＩＲＯ　ＬＡＢＯ,43.7299356,142.3971092,旭川市旭神町２８番地の１５４,
旭川市保健所,01-14-0116,ファインデンタルデザイン,43.7443983,142.390943,旭川市東光１２条２丁目４番５－２号,
旭川市保健所,01-14-0117,福井デンタルラボラトリー,43.7695796,142.4297116,旭川市東旭川南２条１丁目３番１５号,
旭川市保健所,01-14-0118,藤村デンタルラボラトリー,43.8078536,142.3871329,旭川市末広２条５丁目１番２２号,
旭川市保健所,01-14-0119,株式会社フナダ,43.7806319,142.321018,旭川市忠和２条５丁目１２番１６号,
旭川市保健所,01-14-0120,プラスデンタルラボラトリー,43.7690443,142.4193429,旭川市豊岡１２条８丁目５番１０号,
旭川市保健所,01-14-0121,フルマウス　サトウ　ラボラトリー,43.7390553,142.3693522,旭川市神楽岡８条６丁目３番地の１３１３ﾕﾆｵﾝﾊｲﾂ102号,
旭川市保健所,01-14-0122,プロデンタル・ラボラトリ－,43.7374996,142.3939862,旭川市旭神１条５丁目１番１７号,
旭川市保健所,01-14-0123,ベステックＮ,43.7386923,142.4040125,旭川市東光１７条５丁目２６５－３８,
旭川市保健所,01-14-0124,ホープデンタルラボラトリー,43.7573792,142.3284245,旭川市神居７条１０丁目２番１４号,
旭川市保健所,01-14-0125,㈱北海道歯科補綴研究所,43.772648,142.3116985,旭川市忠和８条４丁目１番４号,
旭川市保健所,01-14-0126,補綴工房なかの,43.8196643,142.3691161,旭川市春光台１条６丁目１－１３,
旭川市保健所,01-14-0127,マエヤマ　デンタル　ラボ,43.7449272,142.370273,旭川市神楽岡６条３丁目１番１７号,
旭川市保健所,01-14-0128,眞仁デンタルラボラトリー,43.7559327,142.3902268,旭川市東光１条１丁目２－８,
旭川市保健所,01-14-0129,三浦デンタルラボラトリー,43.734939,142.3705961,旭川市神楽岡１０条８丁目３－１９１７,
旭川市保健所,01-14-0130,（有）ミト歯研,43.786651,142.3780526,旭川市東３条１０丁目１番５号,
旭川市保健所,01-14-0131,三宅歯科技工房,43.788574,142.3883032,旭川市新富２条２丁目１０－２２,
旭川市保健所,01-14-0132,美山義歯研究所,43.8152901,142.384387,旭川市末広４条７丁目７番５号,
旭川市保健所,01-14-0133,みよし歯科技工所,43.783182,142.3532974,旭川市川端町１条６丁目１ー２７,
旭川市保健所,01-14-0134,六車歯科技工所,43.7877865,142.3427193,旭川市北門町１２丁目２９００－２７,
旭川市保健所,01-14-0135,㈱モダンデンタルラボラトリ－,43.7757269,142.4583059,旭川市工業団地３条１丁目２番３号,
旭川市保健所,01-14-0136,森歯科技工所,43.813237,142.3834746,旭川市末広４条６丁目,
旭川市保健所,01-14-0137,㈱森デンタルデザイン,43.7721088,142.3133984,旭川市忠和８条５丁目１２番２５号,
旭川市保健所,01-14-0138,柳瀬デンタルラボラトリー,43.7853244,142.4123268,旭川市永山９条５丁目１番１１号,
旭川市保健所,01-14-0139,山脇デンタルラボラトリ－,43.7425907,142.4118564,旭川市東光１３条７丁目１－９,
旭川市保健所,01-14-0140,横井デンタルアトリエ,43.7548382,142.3824195,旭川市南２条通２４丁目,
旭川市保健所,01-14-0141,吉川デンタル・ラボラトリー,43.7877397,142.4184215,旭川市永山１０条７丁目５番１号,
旭川市保健所,01-14-0142,美口歯科技工所,43.7515116,142.3878514,旭川市東光５条１丁目,
旭川市保健所,01-14-0143,ライズ・デンタル・スタジオ,43.7796204,142.3156636,旭川市忠和３条４丁目６番８号,
旭川市保健所,01-14-0144,ライフ・デンタル・ラボラトリー,43.7442078,142.3698173,旭川市神楽岡６条４丁目２－１９,
旭川市保健所,01-14-0145,Ｒａｂａｔｅｃｈ　ＩｎＤｅｓｉｇｎ,43.7548142,142.3713104,旭川市宮前１条４丁目９番８号,
旭川市保健所,01-14-0146,ラボ河北,43.76921369999999,142.4149786,旭川市豊岡1２条７丁目４－１０,
旭川市保健所,01-14-0147,ラボテックＡＮＤＯＵ,43.8064083,142.3871439,旭川市末広１条４丁目４番３３号,
旭川市保健所,01-14-0148,ラボ長沢,43.8167179,142.3476897,旭川市春光台４条２丁目３番地１４,
旭川市保健所,01-14-0149,ラボラトリ－荒木,43.7615119,142.3549799,旭川市神楽１条７丁目４２１番７,
旭川市保健所,01-14-0150,ラボワーク,43.818167,142.4457374,旭川市永山２条２４丁目１番１１号,
旭川市保健所,01-14-0151,Ｙｓデンタルラボ,43.7462863,142.4220027,旭川市東光８条１０丁目３番１５号,
旭川市保健所,01-14-0152,株式会社y’ｓ　ｄｅｎｔａｌ　ｃｕｒｅ,43.8069666,142.3931823,旭川市末広東１条６丁目１番２０号２号室,
旭川市保健所,01-14-0153,ワイツーコラボレーション,43.7721593,142.3749026,旭川市１０条通１４丁目２４番地の３４９,
旭川市保健所,01-14-0154,ＯＮＥデンチャー,43.771056,142.312843,旭川市忠和８条５丁目８番１１号,
