管轄,管理番号,名称,緯度,経度,所在地,電話番号
郡山市保健所,1,渡邉歯科技工所,37.3948625,140.3868005,福島県郡山市駅前１－１４－１０,
郡山市保健所,2,ＳＢＧデンタル・ラボラトリー,37.4104905,140.3870739,福島県郡山市富久山町久保田山王館５２,
郡山市保健所,3,Ｋ．Ｅデンタルラボ,37.3620774,140.3918431,福島県郡山市安積町日出山字大洲河原７９,
郡山市保健所,4,長尾歯科技工所,37.3840524,140.3504882,福島県郡山市大槻町字針生前田１０８－７,
郡山市保健所,5,田口歯研,37.3932211,140.3477102,福島県郡山市台新１－６－２６,
郡山市保健所,6,郡山デンタル・サービス,37.3760337,140.3681253,福島県郡山市名倉１２８－２,
郡山市保健所,7,エンドー歯研,37.3706073,140.3576394,福島県郡山市安積町荒井字林ノ越８－３３,
郡山市保健所,8,ＨＯＫＵＹＯ　ＤＥＮＴＡＬ　ＣＥＮＴＥＲ,37.4237994,140.3856873,福島県郡山市富久山町八山田字勝木沢７２,
郡山市保健所,9,Ｙ．Ｓ．Ｃ．デンタル・ラボラトリー,37.4194387,140.3053462,福島県郡山市片平町字南中町１３－４,
郡山市保健所,10,デンタル　トラスト,37.377919,140.3418106,福島県郡山市大槻町字原田東１３－２０,
郡山市保健所,11,α・デンタル工房,37.3569643,140.3552804,福島県郡山市安積町南長久保１－２,
郡山市保健所,12,荒川デンタル・ラボラトリー,37.4125815,140.3366694,福島県郡山市うねめ町１６１－５,
郡山市保健所,13,高橋デンタル・ラボラトリー,37.387101,140.3549668,福島県郡山市開成６－１６５,
郡山市保健所,14,岩田歯科技工所,37.3563413,140.3705223,福島県郡山市笹川３－２３７,
郡山市保健所,15,静デンタル・ラボラトリー,37.3905189,140.3383661,福島県郡山市静町１６－３,
郡山市保健所,16,シンクライト・デンタル・スタジオ,37.359596,140.3567976,福島県郡山市安積町長久保２－４－２７,
郡山市保健所,17,シティ・デンタル・ラボ,37.3768451,140.3627261,福島県郡山市久留米１－１５－５,
郡山市保健所,18,花牟礼歯科技工所,37.3945357,140.3214274,福島県郡山市大槻町字西宮前８－７,
郡山市保健所,19,福島歯科技工所,37.3699391,140.3687203,福島県郡山市賀庄１５７－７,
郡山市保健所,20,横田歯科技工所,37.3786871,140.3600692,福島県郡山市久留米２－８６,
郡山市保健所,21,一ノ瀬歯科技工所,37.3946064,140.3201266,福島県郡山市大槻町字西宮前６,
郡山市保健所,22,デンタルアート西條,37.3556941,140.3555252,福島県郡山市安積町南長久保１－２８５,
郡山市保健所,23,タカバ・セラミック・アート,37.3745252,140.3648029,福島県郡山市名倉３９－３,
郡山市保健所,24,宗像デンタルラボ,37.43060330000001,140.3404909,福島県郡山市富田町字木葉山２０－１,
郡山市保健所,25,荒川歯科技研,37.3551775,140.3574751,福島県郡山市安積町長久保３－２３－１４,
郡山市保健所,26,ハート技工室,37.356739,140.3794116,福島県郡山市田村町徳定字高畑７１,
郡山市保健所,27,ティ・アイ・デンタルラボラトリー,37.4101435,140.3912931,福島県郡山市富久山町久保田字久保田８８,
郡山市保健所,28,草野・デンタル・ラボ,37.3976028,140.4180189,福島県郡山市あぶくま台１－２００,
郡山市保健所,29,ハイソニックデンタルラボ,37.3744264,140.3815451,福島県郡山市安積町日出山１－１１３,
郡山市保健所,30,フジデンタル,37.4129938,140.3490101,福島県郡山市富田町字西原７２－１７,
郡山市保健所,31,矢吹歯科技工所,37.42380130000001,140.3896884,福島県郡山市富久山町八山田字手良山５－１,
郡山市保健所,32,Ｋ＇ｓ　ＤＥＮＴＡＬ　ＳＴＵＤＩＯ,37.3839278,140.3563691,福島県郡山市菜根屋敷４１６－１柳ビル２０６,
郡山市保健所,33,デンタル・シード,37.4002764,140.379672,福島県郡山市虎丸町２０－３５,
郡山市保健所,34,ゴエン・アート,37.3789436,140.357051,福島県郡山市久留米２－７１－２,
郡山市保健所,35,酒井デンタル・ラボラトリー,37.3545716,140.3600695,福島県郡山市安積町長久保３－３４－４,
郡山市保健所,36,鈴木デンタル・ラボ,37.4226176,140.3951831,福島県郡山市富久山町福原字鳴伊賀１４,
郡山市保健所,37,アイ・デンタル・オフィス,37.3896141,140.3977668,福島県郡山市芳賀２－１２－１４橋本歯科医院２階,
郡山市保健所,38,ラボーワーク・カズ,37.36815360000001,140.3961364,福島県郡山市田村町上行合字西川原４－１４,
郡山市保健所,39,（有）堤デンタルセンター,37.3639137,140.3633451,福島県郡山市成山町１０－５,
郡山市保健所,40,サン・アート・デンタル・ラボ,37.3763779,140.3504746,福島県郡山市久留米５－１３４－２,
郡山市保健所,41,木村デンタルラボラトリー,37.4216969,140.3997961,福島県郡山市富久山町福原字五斗蒔田８－６,
郡山市保健所,42,ホンダデンタルラボ,37.3996113,140.4162399,福島県郡山市あぶくま台１－１５,
郡山市保健所,43,Ｓ．Ｄ．ラボ,37.4469282,140.3902979,福島県郡山市日和田町日和田８９,
郡山市保健所,44,大橋デンタルラボ,37.3280202,140.4330763,福島県郡山市田村町細田字向堀３０－２,
郡山市保健所,45,ファイブ・デンタル・ラボラトリー,37.38513580000001,140.3649592,福島県郡山市菜根３－３８－１７,
郡山市保健所,46,（有）デンタルアコード,37.3626493,140.3665242,福島県郡山市安積２－１７,
郡山市保健所,47,Ｔ．ＤＥＮＴ,37.3891147,140.3399836,福島県郡山市静町４－１０,
郡山市保健所,48,サクマ・デンタル・ラボ,37.38821009999999,140.3700888,福島県郡山市深沢２－７－１１,
郡山市保健所,49,小黒デンタル・ラボ,37.3583639,140.3593424,福島県郡山市安積町長久保３－１８－５,
郡山市保健所,50,東北歯研,37.3948584,140.3936417,福島県郡山市方八町２－１３－１６,
郡山市保健所,51,国井歯科技工所,37.35877,140.4077476,福島県郡山市田村町桜ヶ丘２－４７,
郡山市保健所,52,デンタルファクトリークマダ,37.484234,140.2938005,福島県郡山市熱海町玉川字鳴神４－４３,
郡山市保健所,53,ニッタ・デンタル・ラボラトリー,37.3926993,140.3293759,福島県郡山市大槻町字北中野３０－８,
郡山市保健所,54,池上デンタル・ラボ,37.4024331,140.4023036,福島県郡山市横塚３－１６－２４,
郡山市保健所,55,モエ　デンタル　オフィス,37.3815373,140.339591,福島県郡山市大槻町原田北１１－７,
郡山市保健所,56,佐藤デンタル・ラボ,37.3897084,140.3650577,福島県郡山市菜根１－５－３,
郡山市保健所,57,アートデンタルサトー,37.3654479,140.388983,福島県郡山市安積町日出山字神明下１０５,
郡山市保健所,58,カンノ技工室,37.3809724,140.3333472,福島県郡山市御前南２－３２,
郡山市保健所,59,サンライト・デンタル・ラボ,37.40067519999999,140.3280634,福島県郡山市大槻町字前畑１９－９,
郡山市保健所,60,Ｈ．Ｄ．Ｏ　ＨＩＲＯＳＨＩ　ＤＥＮＴＡＬ　ＯＦＦＩＣＥ,37.3787492,140.3546351,福島県郡山市久留米２－４３－１アメニティビル２Ｆ,
郡山市保健所,61,アイテックデント,37.4201388,140.3481633,福島県郡山市町東３丁目３８プログレス２１　１０５号,
郡山市保健所,62,高橋デンタルラボ,37.4112537,140.3663533,福島県郡山市並木１－２１－２４,
郡山市保健所,63,栁沼歯科技術研究所,37.3448396,140.3721185,福島県郡山市安積町笹川字境橋６,
郡山市保健所,64,プレシジョンデンタル,37.3952631,140.3765456,福島県郡山市麓山１－１－１３－１０１,
郡山市保健所,65,駅前デンタルオフィス,37.3945782,140.3869906,福島県郡山市駅前１丁目１４番地１２号,
郡山市保健所,66,デンタルラボ村上技研,37.4128338,140.3805008,福島県郡山市富久山町久保田字麓山２３－１,
郡山市保健所,67,伊藤歯科補綴研究所,37.4061666,140.3896391,福島県郡山市富久山町久保田字久保田１３５－４１０１号,
郡山市保健所,68,デンタル渡部,37.4262487,140.3728043,福島県郡山市富久山町八山田字寺向３６－６,
郡山市保健所,69,Ｔ＇ｓ　ｃｒａｆｔ,37.4036756,140.3285803,福島県郡山市大槻町字土瓜１４－５,
郡山市保健所,70,Ｍｏｔ　ｄｅｎｔａｌ　ｌａｂ,37.3814122,140.3851,福島県郡山市小原田２－６－１３,
郡山市保健所,71,ＴＡＣＫデンタル・ラボ,37.3745431,140.367977,福島県郡山市名倉２５２,
郡山市保健所,72,中田技工所,37.3748735,140.4711922,福島県郡山市中田町上石字長谷子１３４－２,
郡山市保健所,73,春山デンタル・ラボラトリー,37.38789999999999,140.3871885,福島県郡山市昭和一丁目６－８,
郡山市保健所,74,Ｇｍ　Ｌａｂｏ,37.3631228,140.3583234,福島県郡山市安積町長久保一丁目２３－１４,
郡山市保健所,75,デンタルオフィスＯＣＨＩＡＩ,37.389799,140.3167542,福島県郡山市大槻町字城ノ内７６,
郡山市保健所,76,中央デンタル・ラボラトリー,37.3912762,140.3198546,福島県郡山市大槻町字北田３,
郡山市保健所,77,デンタルオフィスアベ,37.4105695,140.3309836,福島県郡山市片平町字新蟻塚１２４－１６,
郡山市保健所,78,アーチデンタル,37.4223077,140.3715005,福島県郡山市富田東５丁目３８５,
郡山市保健所,79,（有）佐久間歯科技工所,37.4269449,140.369625,福島県郡山市八山田西五丁目１６９番地,
郡山市保健所,80,（株）Ｐｒｅｃｉｏｕｓ　Ｌａｂｏ,37.4164501,140.4037022,福島県郡山市富久山町福原字陣場２０２－４５,
郡山市保健所,81,セラミック工房　ＮＯＧ,37.3655338,140.3620108,福島県郡山市成山町１７０－２,
郡山市保健所,82,デンタルネットやべ,37.4175111,140.3644578,福島県郡山市富田東一丁目３３６,
郡山市保健所,83,ベースラボ,37.3778262,140.3550882,福島県郡山市久留米３－８５－１,
郡山市保健所,84,（株）大桃デンタルラボ,37.4221882,140.3136793,福島県郡山市片平町字北地の岡３－２,
郡山市保健所,85,ＤＯＷＥＬＬデンタルラボラトリー,37.3880278,140.3382956,福島県郡山市静町１４－４,
郡山市保健所,86,Ｔ．ｄ．Ｌ．．．,37.3953734,140.4239864,福島県郡山市あぶくま台２－１９９,
郡山市保健所,87,スズキラボ,37.4506744,140.3407107,福島県郡山市喜久田町堀之内字山影２９－１,
郡山市保健所,88,（株）ＧＴラボ,37.3976134,140.3339922,福島県郡山市堤２－２１８－１,
郡山市保健所,89,ＫＲＬ,37.4232977,140.4047333,福島県郡山市富久山町福原字大師前１２－１９,
郡山市保健所,90,ａｎｔ　ｌａｂｏｒａｔｏｒｙ,37.3524288,140.3360644,福島県郡山市安積町成田字田向１５０－２５５,
郡山市保健所,91,（株）Ｆ．Ｏ．Ｄ,37.4805437,140.3988089,福島県郡山市日和田町高倉字深川４２－１,
郡山市保健所,92,ＤＥＮＴＡＬ　ＳＴＵＤＩＯ　ＺＥＲＯ　ＨＯＵＳＥ,37.3872832,140.3369901,福島県郡山市静町３５－６,
郡山市保健所,93,Ｉ．Ｑラボ,37.419403,140.3522915,福島県郡山市町東一丁目１６,
郡山市保健所,94,ユーデンチャーラボ,37.3658327,140.3595744,福島県郡山市成山町１１９－３,
郡山市保健所,95,Ｔ＇ｓ　プランニング,37.37348000000001,140.3671175,福島県郡山市字名倉３１３－１７,
郡山市保健所,96,公益財団法人　湯浅報恩会　寿泉堂総合病院,37.3962583,140.385329,福島県郡山市駅前一丁目１番１７号,
郡山市保健所,97,デンタルライナー,37.4168414,140.3263739,福島県郡山市片平町字的場５－１,
郡山市保健所,98,ＵＤ　ＬＡＢＯ,37.3981083,140.322791,福島県郡山市大槻町字西ノ宮８７－２,
郡山市保健所,99,㈱郡山デンタルアート,37.4591974,140.3792806,福島県郡山市日和田町高倉字大口原１８－２６４,
郡山市保健所,100,Ｉファーマ,37.3892941,140.3755195,福島県郡山市愛宕町１２－７　１０２号,
郡山市保健所,101,赤木デンタル,37.4018487,140.3821859,福島県郡山市赤木町12番17号,
郡山市保健所,102,安積技工所,37.3990401,140.3223935,福島県郡山市大槻町字西ノ宮西82-16,
郡山市保健所,103,アデプトデント164,37.3583649,140.3647632,福島県郡山市安積三丁目258,
郡山市保健所,104,アミーｄｅラボ,37.390676,140.3308379,福島県郡山市中野二丁目３７,
郡山市保健所,105,Ａ．Ｓ．Ｄスタジオ,37.3627205,140.3558848,福島県郡山市安積町笹川字西長久保1-114,
郡山市保健所,106,株式会社アイ・ディー・エル,37.3742079,140.3776647,福島県郡山市深田台７２－１,
郡山市保健所,107,デンタル工房スサ,37.374517,140.3622735,福島県郡山市安積北井二丁目109,
郡山市保健所,108,パラデンタルシステムホルス,37.3834454,140.3477238,福島県郡山市大槻町針生前田２－３,
郡山市保健所,109,有限会社房総歯科補綴研究所,37.3904754,140.3335997,福島県郡山市谷地本町29,
郡山市保健所,110,ワークリンク,37.375417,140.3599025,福島県郡山市久留米２－１６３－２６,
県中保健所,1,トレック・デンタル・ラボ,37.313064,140.3752245,福島県須賀川市森宿字白石坂7-117,
県中保健所,2,アーチデンタルラボ,37.2761237,140.4331381,福島県須賀川市下小山田字中里102-18,
県中保健所,3,ヒロデンタルワーク,37.3424261,140.3439964,福島県須賀川市向陽町1007,
県中保健所,4,アオバデンタルステーション,37.3173306,140.383734,福島県須賀川市あおば町497,
県中保健所,5,吉田デンタル・ラボ,37.28183569999999,140.3850466,福島県須賀川市南上町131-50,
県中保健所,6,Ｍデンタルファクトリー,37.2819386,140.3819459,福島県須賀川市桜岡83-15,
県中保健所,7,太田歯科技工所,37.2802185,140.2914577,福島県須賀川市木之崎字簑輪6-90,
県中保健所,8,ＴＤＬ,37.2950232,140.3698675,福島県須賀川市長禄町101-3,
県中保健所,9,エース・デンタルラボ,37.3128548,140.3558503,福島県須賀川市森宿字辰根沢40-10,
県中保健所,10,エフセンス・デンタルラボ,37.32249669999999,140.3718292,福島県須賀川市宮の杜40-2,
県中保健所,11,Oral Health Assistantことり,37.2963288,140.3609254,福島県須賀川市岡東町156,
県中保健所,12,アンゼ・デンタル・サービス,37.4472791,140.5757699,福島県田村市船引町船引字石崎15-113,
県中保健所,13,ホビーデンタルラボラトリー,37.4415551,140.5737664,福島県田村市船引町船引字安久津55-29,
県中保健所,14,深澤技工所,37.4728533,140.6223267,福島県田村市常葉町西向字石ノ坪15-1,
県中保健所,15,松崎技工所,37.4418072,140.5786857,福島県田村市船引町船引字和尚坦１の４,
県中保健所,16,ワーズ･テクニカル･オフィス,37.44405740000001,140.5818984,福島県田村市船引町東部台２丁目183,
県中保健所,17,渡辺技工所,37.3641303,140.6081644,福島県田村市大越町牧野字鍛冶屋73,
県中保健所,18,ニュータイプ工房,37.322947,140.6572762,福島県田村市滝根町神俣字関場７７,
県中保健所,19,G-ceramic,37.3541019,140.6379108,福島県田村市滝根町菅谷字原屋敷194,
県中保健所,20,金本ﾃﾞﾝﾀﾙﾃｸﾆｶﾙﾌﾟﾗﾝﾅｰ,37.2706044,140.3505741,福島県岩瀬郡鏡石町大池45,
県中保健所,21,吉田デンタル・ラボ,37.251925,140.3365202,福島県岩瀬郡鏡石町前山21-1,
県中保健所,22,エム・エスデンタルラボ,37.2488406,140.339674,福島県岩瀬郡鏡石町中町69,
県中保健所,23,室伏歯科技工所,37.2479819,140.2943556,福島県岩瀬郡天栄村大字飯豊字大山6-44,
県中保健所,24,和田精密歯研株式会社　東日本加工センター　,37.2484602,140.2912717,福島県岩瀬郡天栄村大字飯豊字大山10-239,
県中保健所,25,近藤歯研,37.1507637,140.4456958,福島県石川郡石川町字鹿ノ坂358,
県中保健所,26,ｻﾝｸｽ　ﾃﾞﾝﾀﾙ　ﾗﾎﾞﾗﾄﾘｰ,37.1547735,140.4601552,福島県石川郡石川町字屋敷入186-1,
県中保健所,27,小林歯科技工室,37.1455791,140.4075048,福島県石川郡石川町大字沢井字熊ノ堂107-2,
県中保健所,28,デンタルクラフト歩む,37.1564938,140.4445649,福島県石川郡石川町字長久保196-13,
県中保健所,29,Ｔ．Ｎ’ｓラボ,37.2094027,140.4098851,福島県石川郡玉川村大字小高字御城40,
県中保健所,30,福田デンタルラボ,37.44234,140.4745746,福島県田村郡三春町字一本松141　　　,
県中保健所,31,有限会社鹿又ﾃﾞﾝﾀﾙﾗﾎﾞﾗﾄﾘｰ,37.4480493,140.4732204,福島県田村郡三春町八島台8丁目1-14,
県中保健所,32,Dental工房　HALU,37.4386783,140.493661,福島県田村郡三春町会下谷18-5,
県中保健所,33,クサノデンタルクラフト,37.2875604,140.5971053,福島県田村郡小野町大字皮篭石字宮ノ前159,
県南保健所,1,大野歯科技工所,37.1093751,140.1876418,福島県白河市みさか１丁目１－２,
県南保健所,2,デンタルクリエーション,37.1162448,140.2830259,福島県白河市田島舘ヶ崎９－５,
県南保健所,3,津藤デンタルラボ,37.101346,140.2402792,福島県白河市関辺字上ノ原２６－１２７,
県南保健所,4,金澤デンタル,37.1299164,140.1523965,福島県西白河郡西郷村大字小田倉字蛇口５－２６,
県南保健所,5,ＭＩＷＡ　ＤＥＮＴＡＬ　ＳＴＵＤＩＯ（ミワ　デンタル　スタジオ）,37.1436123,140.326311,福島県西白河郡泉崎村関和久字石名沢18-3,
県南保健所,6,宮本補綴研究所,37.1692036,140.3896034,福島県西白河郡中島村松崎字大池西７－２,
県南保健所,7,青木歯科技工所,37.1851333,140.3661188,福島県西白河郡矢吹町住吉１３５,
県南保健所,8,Ｄｅｎｔａｌ　ｌａｂｏ　Ｍ’Ｓ（デンタル　ラボ　エムズ）,37.2110727,140.3281889,福島県西白河郡矢吹町北町１３２,
県南保健所,9,合資会社　棚倉技工,37.0333095,140.3829914,福島県東白川郡棚倉町大字棚倉字町裏６６番地１,
県南保健所,10,A.Tラボ,36.9949732,140.5586737,福島県東白川郡鮫川村大字赤坂東野字葉貫１４６,
県南保健所,11,キクラボ,37.1306153,140.18769,福島県白河市真舟１０－１１,
県南保健所,12,あさひデンタルラボ,37.1202458,140.2343711,福島県白河市中田２６６－２,
県南保健所,13,ＡＺＡＣ（エーザック）,37.1420561,140.1447967,福島県西白河郡西郷村大字熊倉字折口原２７１,
県南保健所,14,ＨＡＧＡ　ＤＥＮＴＡＬ ＬＡＢ,37.117581,140.1501961,福島県西白河郡西郷村大字小田倉字上野原４５１,
県南保健所,15,あいでんと,37.1238274,140.2356296,福島県白河市大森ノ内１番地,
県南保健所,16,DIGITALabo白河合同会社,37.1415111,140.2207192,福島県白河市薄葉4－131,
会津保健所,1,佐竹デンタルパートナー,37.4533703,139.8356976,福島県会津美里町字高田甲4485,
会津保健所,2,あいづ技研,37.4901773,139.9253396,福島県会津若松市山鹿町1-50,
会津保健所,3,デンタルファクトリー４１,37.6426672,139.8798636,福島県喜多方市関柴町上高額字西村1096,
会津保健所,4,クロダデンタルサプライ,37.5042719,139.9206204,福島県会津若松市金川町7-44,
会津保健所,5,山内デンタルラボラトリー,37.47518,139.9016159,福島県会津若松市門田町大字飯寺字村西66-14,
会津保健所,6,ラボテックワタナベ,37.5044416,139.9180276,福島県会津若松市西七日町12番36号,
会津保健所,7,酒井歯科技工所,37.5007872,139.9409922,福島県会津若松市花畑東6-34,
会津保健所,8,キクチ歯科技工所,37.536881,139.9456567,福島県会津若松市河東町金田字東台30,
会津保健所,9,安部技工所,37.5976361,139.8918779,福島県喜多方市塩川町字東栄町4-3-22,
会津保健所,10,樋山歯科技工所,37.5039337,139.9203001,福島県会津若松市金川町7-47,
会津保健所,11,神田歯研,37.6449386,139.8819603,福島県喜多方市関柴町上高額字家ノ北二番,
会津保健所,12,伊藤歯科技工所,37.4853985,139.9454264,福島県会津若松市花見ケ丘2-10-39,
会津保健所,13,M.D.L.真下デンタルラボラトリー,37.4823825,139.9189044,福島県会津若松市館脇町10-10,
会津保健所,14,アベデンタルクラフト,37.654871,139.8840515,福島県喜多方市字下江3689-14,
会津保健所,15,株式会社白井デンタル,37.4774361,139.830937,福島県大沼郡会津美里町寺崎字寺崎5,
会津保健所,16,髙野技工所,40.8025352,140.7839512,福島県会津若松市北会津町大字古舘丁855,
会津保健所,17,渡部デンタル・ラボ,37.6357935,139.9101118,福島県喜多方市熊倉町熊倉字柳原北2598,
会津保健所,18,室井デンタルラボラトリー,37.4752057,139.9077014,福島県会津若松市門田町大字飯寺字村東327-32,
会津保健所,19,只浦デンタルラボラトリー,37.4688743,139.8467192,福島県会津美里町字高田道上2920-1,
会津保健所,20,本多デンタルアート,37.5127065,139.8774105,福島県会津若松市真宮新町南一丁目27-6,
会津保健所,21,有限会社田﨑デンタルラボラトリー,37.453455,139.8818142,福島県会津美里町字本郷道上76,
会津保健所,22,デンタルアートシライ,37.4739614,139.9076148,福島県会津若松市門田町大字飯寺村東327の81,
会津保健所,23,デンタルクラフトワーク,37.4811841,139.9116627,福島県会津若松市桜町105-3,
会津保健所,24,星デンタルラボラトリー,37.484242,139.9106531,福島県会津若松市材木町2丁目8-5,
会津保健所,25,佐藤歯科技工所,37.518755,139.8344893,福島県会津美里町新屋敷字柳台甲929,
会津保健所,26,ラボデントハセガワ,37.6631702,139.8677229,福島県喜多方市字清水台３丁目99番地,
会津保健所,27,押部歯科補綴,37.4783573,139.9141018,福島県会津若松市門田町大字日吉字丑渕148-5,
会津保健所,28,ＫＭデンタルラボラトリー,37.5017937,139.9382596,福島県会津若松市旭町2-26,
会津保健所,29,小瀧技工,37.5562853,139.9459567,福島県会津若松市河東町南高野字高塚72,
会津保健所,30,古川デンタルラボラトリー,37.4925636,139.9056493,福島県会津若松市柳原町１丁目15-1,
会津保健所,31,大知歯科精密,37.4325988,139.8716538,福島県会津美里町福重岡字渋田乙1052,
会津保健所,32,Ａizu Ｄental Ａdvance,37.5361486,139.9020855,福島県会津若松市高野町大字柳川字下高野131,
会津保健所,33,デンタル・ファクトリー・ヴァイス,37.5201556,140.1224473,福島県猪苗代町大字中小松字小平潟39,
会津保健所,34,若松デンタル・ラボラトリー,37.48097000000001,139.9338186,福島県会津若松市天神町11-10,
会津保健所,35,五十嵐技工所,37.4834433,139.9139205,福島県会津若松市材木町2丁目1-18,
会津保健所,36,佐藤技研,37.6559826,139.8845628,福島県喜多方市字下江3677-2,
会津保健所,37,有限会社デンテックス会津,37.4917862,139.9038067,福島県会津若松市柳原町4丁目2-11,
会津保健所,38,Ｄ・工房,37.4924571,139.9213428,福島県会津若松市本町1-19,
会津保健所,39,エース・ラボ,37.5076841,139.9221262,福島県会津若松市町北町大字藤室字藤室南120-2,
会津保健所,40,デンタルラボ　MITSUYAMA,37.4792084,139.9085247,福島県会津若松市飯寺北二丁目3番32号,
会津保健所,41,瓜生デンタルラボ,37.4804825,139.9382892,福島県会津若松市北青木10-10,
会津保健所,42,歯牙工房,37.651681,139.8679948,福島県喜多方市字寺町南5047,
会津保健所,43,わたなべ技研,37.5409045,140.1348593,福島県耶麻郡猪苗代町大字川桁字曲渕5608,
会津保健所,44,一箕歯科医院技工所,37.5242374,139.9438827,福島県会津若松市一箕町大字鶴賀字下居合56-1,
会津保健所,45,猪俣歯科技工所,37.675642,139.8545969,福島県喜多方市上三宮町吉川字下三宮2928,
会津保健所,46,髙橋デンタルラボラトリー,37.5969116,139.8839325,福島県喜多方市塩川町御殿場２－６８,
会津保健所,47,アイ デント ラボ,37.4778365,139.9319411,福島県会津若松市天神町25-3　鈴木ビル3F,
会津保健所,48,グレイス デンタル ラボ,37.568258,139.783469,福島県会津坂下町大字気多宮字若林803,
会津保健所,49,猪苗代デンタル企画,37.564799,140.1055481,福島県耶麻郡猪苗代町字新地5687,
会津保健所,50,珠デンタルラボラトリー,37.4835158,139.9085073,福島県会津若松市飯寺北一丁目２番３７号,
会津保健所,51,有限会社エーディーエス,37.4710506,139.907373,福島県会津若松市門田町大字飯寺字村東６１５－２５,
会津保健所,52,オークスデンタルラボ,37.4695675,139.9037323,福島県会津若松市門田町大字飯寺字上川原２３－１９,
会津保健所,53,トレミー,37.593563,139.8719355,福島県喜多方市塩川町遠田字田向屋敷５９２番地１,
会津保健所,54,笹喜技研,37.5156196,139.941611,福島県会津若松市亀賀二丁目4番地の8,
会津保健所,55,二瓶デンタル,37.5179058,139.8769969,福島県会津若松市真宮新町南２丁目６４,
会津保健所,56,アイ・エス・Ｄｅｎｔａｌ,37.5175548,139.8769754,福島県会津若松市真宮新町南２丁目１０６－１２,
会津保健所,57,株式会社Kubu　Labo,37.4894142,139.9500508,福島県会津若松市東山町大字石山字天寧129-1,
会津保健所,58,コバヤシ　デンタル　ラボ,37.6420382,139.8757972,福島県喜多方市字さつきが丘６７,
会津保健所,59,Ｋ．Ｄｅｎｔａｌ　Ｌａｂｏｒａｔｏｒｙ,37.5105076,139.9495356,福島県会津若松市中島町６番８号,
会津保健所,60,ラボエイド,37.4745314,139.9094508,福島県会津若松市門田町飯寺字村東５２５－１２,
南会津保健所,1,三瓶歯科技工所,37.3127971,139.4394578,福島県南会津郡只見町大字大倉字田向1908,
南会津保健所,2,渡部技工所,37.2017228,139.7766565,福島県南会津郡南会津町田島字本町甲3893,
南会津保健所,3,オーデント,37.221802,139.5365232,福島県南会津郡南会津町山口字村上807-1,
南会津保健所,4,梁取技工所,37.3089324,139.4457027,福島県南会津郡只見町大字大倉字広田面1500-24,
南会津保健所,5,吉津デンタルラボ,37.3014191,139.3809357,福島県南会津郡只見町大字長浜字居廻539,
相双保健所,1,原町デンタル・ラボ,37.6261467,140.9513321,福島県南相馬市原町区国見町２丁目２８－３,
相双保健所,2,高城デンタルラボラトリー,37.6414285,140.9764213,福島県南相馬市原町区桜井町２丁目１１－３,
相双保健所,3,本陣デンタルラボラトリー,37.6266556,140.9554949,福島県南相馬市原町区本陣前１丁目３,
相双保健所,4,今野デンタルラボ,37.6005734,140.9214703,福島県南相馬市原町区馬場字原８－３３,
相双保健所,5,黒川デンタルプロテックス,37.6730599,140.9953558,福島県南相馬市原町区金沢字追合１８１－１,
相双保健所,6,大岩歯科技工所,37.6412809,140.9515188,福島県南相馬市原町区仲町１丁目１２９,
