管轄,管理番号,名称,緯度,経度,所在地,電話番号
北海道-帯広保健所,4,サトウ･デンチャーラボラトリー,42.9212525,143.1157334,帯広市西25条南1丁目14番地37号,37-6732
北海道-帯広保健所,5,三城デンタルラボラトリー,42.9144303,143.1716255,帯広市西17条南4丁目1番地16号,35-2738
北海道-帯広保健所,6,デンタルラボ満保,42.90895039999999,143.1425597,帯広市西21条南4丁目7番地17号,34-7911
北海道-帯広保健所,7,㈲クリーンデンタルラボラトリー,42.8883755,143.1523022,帯広市南町南8線74番地6,48-5531
北海道-帯広保健所,8,太田デンタルラボ㈲,42.9042148,143.199456,帯広市西5条南24丁目7番地3号,22-9196
北海道-帯広保健所,9,㈲ユニオン歯研,42.9075643,143.1324345,帯広市西22条南4丁目32番地1号,34-6565
北海道-帯広保健所,10,㈲はせがわデンタル･スタジオ,42.892071,143.1502265,帯広市南町南7線26番地116,47-1929
北海道-帯広保健所,11,テックアート,42.9087152,143.1285728,帯広市西23条南4丁目23番地1号,36-1959
北海道-帯広保健所,12,アーバン･デンタルアート,42.9261796,143.2057831,帯広市東1条南6丁目1番地,23-3933
北海道-帯広保健所,13,鎌田歯科技工所,42.9130779,143.1209583,帯広市西24条南3丁目15番地,37-7337
北海道-帯広保健所,14,デンタルアート･シンザキ,42.9007296,143.1968818,帯広市西7条南27丁目9番地4号,47-3554
北海道-帯広保健所,15,平山歯科技工所,42.9191649,143.169571,帯広市西17条南3丁目23番16号,35-4962
北海道-帯広保健所,16,岩橋デンタルラボラトリー,42.9239633,143.1890031,帯広市新町東1丁目32,36-8557
北海道-帯広保健所,17,デンタルラボ･サカモト北海道矯正ラボラトリー,42.9286901,143.211148,帯広市東4条南4丁目4番地28,26ｰ0316
北海道-帯広保健所,18,朝井デンチャーラボラトリー,42.9140433,143.2082875,帯広市東1条南16丁目14,22-4710
北海道-帯広保健所,19,成瀬デンタル工房,42.9097392,143.1595966,帯広市西18条南4丁目46ｰ5,36-6242
北海道-帯広保健所,20,和田精密歯研㈱帯広営業所,42.9358473,143.1823651,帯広市西13条北5丁目1番地12-1,41-6611
北海道-帯広保健所,21,千葉真一デンタルラボラトリー,42.9023785,143.191959,帯広市西10条南25丁目25,26-4837
北海道-帯広保健所,22,アートセラミックデンタル,42.9093467,143.1732121,帯広市西16条南5丁目41ｰ6,
北海道-帯広保健所,23,朝井デンタルアート,42.8804174,143.1817256,帯広市西１６条南４１丁目6-5,
北海道-帯広保健所,24,小倉歯科技工研究所,42.91634000000001,143.1754055,帯広市白樺16条西9丁目19番地,
北海道-帯広保健所,25,㈲エス･デンタルアトリエ,42.9054076,143.1431657,帯広市西21条南5丁目29番地15,35-8623
北海道-帯広保健所,26,シードデンタル,42.8803676,143.1672483,帯広市南の森西4丁目2番地10,
北海道-帯広保健所,27,中野デンタルクリエイト,42.9176124,143.0519756,帯広市南町東3条7丁目22番地,
北海道-帯広保健所,28,デンタルボックスタカハシ,42.9218172,143.1596826,帯広市西18条南2丁目18番地13,
北海道-帯広保健所,29,デンタルラボ宮田,42.91447369999999,143.1489962,帯広市西２０条南３丁目２０番５号,
北海道-帯広保健所,30,水野デンタルラボラトリー,42.91476249999999,143.1617167,帯広市西18条南3丁目40番1号,
北海道-帯広保健所,31,よつばデンタル・ラボ,42.9333363,143.1817664,帯広市西13条北3丁目1-18,
北海道-帯広保健所,32,デンタルデザイン,42.8987859,143.2054454,帯広市西２条南２９丁目８番地,
北海道-帯広保健所,33,株式会社デンタルオフィス・タケシマ,42.9087246,143.1468814,帯広市西２０条南４丁目４０番１８号,41-0736
北海道-帯広保健所,34,塚本歯科技工所,42.89625239999999,143.1914801,帯広市西１１条南３０丁目１６番地,
北海道-帯広保健所,35,イリエデンタルラボラトリー,42.8832694,143.169138,帯広市南の森西２丁目２－５,
北海道-帯広保健所,36,デンタルワークス・ヤマダ,42.8797578,143.1545629,帯広市大空町２丁目１－１,
北海道-帯広保健所,37,エスケイデンタルラボラトリー,42.9344008,143.1847104,帯広市西１２条北４丁目１－１３０,
北海道-帯広保健所,38,高橋歯科技工所,42.9268353,143.2108867,帯広市東4条南５丁目１５－３,
北海道-帯広保健所,39,歯科工房くにやす,42.9067493,143.1700721,帯広市西１７条南５丁目８番地１１８,
北海道-帯広保健所,41,佐藤歯研,42.9408155,143.2063328,河東郡音更町木野東通2丁目6番地,
北海道-帯広保健所,42,秋葉デンタルデザイン,42.9538993,143.1879007,河東郡音更町中鈴蘭南6丁目4番地18号,
北海道-帯広保健所,43,デンタルラボ長田,42.9500605,143.2218571,河東郡音更町宝来東町北1丁目10番地17号,
北海道-帯広保健所,44,デンタルラボラトリー　プロスアート,42.9492797,143.2158491,河東郡音更町宝来仲町北1丁目8-5,
北海道-帯広保健所,45,デンタルラボ･かまだ,42.9598109,143.187406,河東郡音更町北鈴蘭北5丁目5番地44,
北海道-帯広保健所,46,デンタルワークス西川,42.95277400000001,143.2141957,河東郡音更町宝来北1条2丁目2番地41,
北海道-帯広保健所,47,パブリック･デンタル･デザイン,42.9310356,143.1955523,河東郡音更町緑陽台南区５番地８,
北海道-帯広保健所,48,デンタルスペースイガラシ,42.9591992,143.1880701,河東郡音更町北鈴蘭北5丁目1番地５,
北海道-帯広保健所,49,プラスデンタルラボラトリー,42.9166307,143.0502397,河西郡芽室町東2条6丁目2番地,
北海道-帯広保健所,50,窪田デンタルラボラトリー,42.96309919999999,143.1211937,河西郡芽室町西士狩北7線19番地68,
北海道-帯広保健所,51,中井デンタルクリエイション,42.9123009,143.0599855,河西郡芽室町東７条２丁目３番地５号,
北海道-帯広保健所,52,梅木デンタル,42.9220629,143.2522401,中川郡幕別町札内北町30番地の13,
北海道-帯広保健所,53,阿部デンタルクラフト,42.91824620000001,143.2402513,中川郡幕別町札内共栄町163-45,
北海道-帯広保健所,54,キムラ･デンタル･クラフト,42.9335132,143.4225426,中川郡池田町字利別西町36ｰ13,
北海道-紋別保健所,1,伊藤デンタルラボラトリー,44.34289589999999,143.3454189,　紋別市緑町５丁目７－１２,0158-23-9855
北海道-紋別保健所,2,スズキデンタルアート,44.3368147,143.3380858,　紋別市大山町４丁目１０－６６,
北海道-紋別保健所,3,田村歯研,44.3614476,143.3356592,　紋別市落石町４丁目７の８,
北海道-紋別保健所,4,デンタルクラフト,44.0475302,143.5115868,　遠軽町西町３丁目５－１５７,
北海道-紋別保健所,5,デンタルオフィス高橋,44.0541642,143.5171978,　遠軽町西町１丁目６番地の１０,
北海道-紋別保健所,6,遠軽歯研,44.0569064,143.5376972,　遠軽町東町１丁目５－２３,
北海道-紋別保健所,7,デンタルオフィス三好,44.0525109,143.5383506,　遠軽町東町２丁目２－４４,
北海道-紋別保健所,8,サトウ歯科技工所,44.03889090000001,143.5275282,　遠軽町豊里６４－１２５,
北海道-紋別保健所,9,デンタルラボ　継,44.0496244,143.5328757,　遠軽町東町３丁目１－２３,
北海道-紋別保健所,10,デント・ラボ　コバタ,44.0503507,143.5394529,　遠軽町東町３丁目４－１７,
北海道-紋別保健所,11, i dent art(ｱｲﾃﾞﾝﾄｱｰﾄ),44.0529375,143.5129528,  遠軽町西町２丁目６番地３４,
北海道-紋別保健所,12,すずき歯科工房,44.0569063,143.5384635,　遠軽町東町1丁目５－１７,
北海道-網走保健所,1,網走デンタル・ラボラトリー,44.0297534,144.2543646,網走市向陽ヶ丘２丁目３番地の１,0152-44-3270
北海道-網走保健所,2,北網歯研,43.9153354,144.173696,網走郡大空町女満別東１条３丁目２－２,01527-4-4365
北海道-網走保健所,3,中原デンタル・ラボ,43.8459245,144.4692425,斜里郡小清水町南町2丁目５１－１０,0152-62-3458
北海道-網走保健所,4,ユア・デンタルアート,43.9965641,144.2677922,網走市潮見7丁目14番地8-1号,080-5079-4212
北海道-北見保健所,1,S・Sデンタルラボラトリー,43.79177079999999,143.8792323,北見市屯田東町484-6,
北海道-北見保健所,2,おくやまデンタル・ラボ,43.8055213,143.8441774,北見市緑町3丁目3-1,
北海道-北見保健所,3,株式会社　札幌デンタルラボラトリー　オホーツクＣＡＤ－ＣＡＭセンター,43.80918339999999,143.8693152,北見市高栄西町１丁目１番３５号,0157-57-3801
北海道-北見保健所,4,キタサトデンタル,43.8028201,143.8485959,北見市中央三輪３丁目549番地３,
北海道-北見保健所,5,クリア・デンタル・ラボ,43.8071688,143.90389,北見市桜町3丁目25番地6,
北海道-北見保健所,6,グリーン・デンタル歯科技工所,43.8053246,143.8498533,北見市双葉町4丁目6の23番地,
北海道-北見保健所,7,工房α（Denture Works）,43.8171715,143.8914515,北見市三楽町202-14,
北海道-北見保健所,8,小山歯研,43.7932443,143.8734486,北見市とん田西町212の2,
北海道-北見保健所,9,近藤歯科技研,43.811326,143.8715035,北見市高栄東町1丁目22番43号,
北海道-北見保健所,10,シンクライトデンタルプロダクト,43.7902796,143.8950675,北見市中ノ島町4丁目5番23,
北海道-北見保健所,11,高橋歯科技専,43.7844482,143.8750801,北見市錦町178-67,
北海道-北見保健所,12,端野デンタルラボラトリー,43.8447167,143.929782,北見市端野町3区188-2,
北海道-北見保健所,13,上杉製作所,43.82321899999999,143.8718653,北見市緑ヶ丘2丁目8番7号,
北海道-北見保健所,14,デンタルクラフトミワ,43.7997885,143.8445845,北見市中央三輪4丁目849-24,
北海道-北見保健所,15,有限会社デンタル・セラミック・アート,43.8072829,143.8510032,北見市双葉町3丁目2番21号,0157-36-1206
北海道-北見保健所,16,デンタルプランニング,43.8000262,143.9052766,北見市清月町75番地9,
北海道-北見保健所,17,デンタル・ラボ東,43.81788419999999,143.9007028,北見市高砂町7の37,
北海道-北見保健所,18,デンタル・ラボ圭,43.8156569,143.8927448,北見市三楽町161-42,
北海道-北見保健所,19,デンタルラボ山中,43.7998459,143.8349824,北見市西三輪4丁目730-10,
北海道-北見保健所,20,デントクラフト,43.81792859999999,143.8653463,北見市高栄西町4丁目10番12号,
北海道-北見保健所,21,長沢技研,43.8062545,143.8618888,北見市桂町2丁目160-76,
北海道-北見保健所,22,ピアソンデンタルアート,43.8080304,143.863351,北見市北進町5丁目14-4,
北海道-北見保健所,23,北光デンタルラボラトリー,43.7823848,143.8670485,北見市北光612番地の14,
北海道-北見保健所,24,北進デンタル・テック,43.8050123,143.8759205,北見市北進町3丁目2番18号,
北海道-北見保健所,25,ミウラ・デンタル・デザイン,43.7938999,143.896836,北見市中ノ島町2丁目10番17号,
北海道-北見保健所,26,みやまデンタルスタジオ,43.7995155,143.7657581,北見市美山町50番地の69,
北海道-北見保健所,27,メイクデント・アトリエ,43.8270265,143.8976804,北見市東陵町118の50,
北海道-北見保健所,28,元木歯科補綴物研究室,43.80908669999999, 143.8991797,北見市北１条東3丁目3番地,
北海道-北見保健所,29,ユニオンデンタルアート,43.79592299999999,143.8740328,北見市とん田西町239-12,
北海道-北見保健所,30,ワーク・デンタル・ラボ,43.8244951,143.8808573,北見市美山町南９丁目38番地16,
北海道-北見保健所,31,リンカムデンタル合同会社,43.79601530000001,143.8859104,北見市常盤町３丁目１６番２２－１,
北海道-北見保健所,32,MYテック,43.794798,143.8611882,北見市東三輪３丁目２１番地３６,
北海道-北見保健所,33,ユニオンデンタルワイズ,43.7854883,143.8813468,北見市川沿町１４５番地３８,
北海道-北見保健所,34,有限会社エイト,43.8247754,144.1086652,網走郡美幌町字東3条北3丁目30番地の1,0152-73-5023
北海道-北見保健所,35,菊池歯研,43.8305818,144.10256,網走郡美幌町字仲町1丁目141番地の140,
北海道-北見保健所,36,有限会社タケダデンタルアート,43.8292802,144.114396,網走郡美幌町字東町2丁目10-5,0152-72-5500
北海道-稚内保健所,1,稚内歯科技工所,45.39227340000001,141.7118929,稚内市萩見３丁目９－３,
北海道-稚内保健所,2,佐々木歯科技工所,45.38765,141.7231355,稚内市富岡５丁目１８番１２号,
北海道-稚内保健所,3,デンタルアート北央,45.3918769,141.6883899,稚内市こまどり３丁目５－１０,
北海道-稚内保健所,4,ライズデンタルファクトリー,45.3912909,141.7248868,稚内市富岡６丁目１－４１,
北海道-稚内保健所,5,デンタルラボ・ライズ,45.3810882,141.6758346,稚内市緑５丁目３６－５,
北海道-稚内保健所,6,デンタルラボたなか,45.3805406,141.7034486,稚内市朝日６丁目１２番２号,
北海道-留萌保健所,1,佐藤デンタルラボラトリー,43.9179761,141.6992658,留萌市大和田町3丁目４５９,0164-42-3926
北海道-留萌保健所,2,竹内デンタルラボラトリー,43.9302382,141.6393558,留萌市沖見町5丁目31番地2,0164-43-6020
北海道-留萌保健所,3,るもいデンタルラボラトリー,43.9329717,141.661547,留萌市千鳥町2丁目73-2,"0164-43-1730,0164-42-8586"
北海道-留萌保健所,4,創デンタルラボラトリー,43.9369257,141.6613714,留萌市五十嵐町2丁目5-22,0164-43-3910
北海道-留萌保健所,5,"Ｒｉｚｚｙ　ｄｅｎｔａｌ（ライジーデンタル）",44.3094243,141.657548,苫前町字苫前354,0164-64-9931
北海道-留萌保健所,6,くわたデンタルラボラトリー,44.3647837,141.7065888,羽幌町南5条1丁目,0164-62-5640
北海道-留萌保健所,7,デンタル工房フォレスト,44.3648985,141.6988527,羽幌町南2条4丁目2番地,0164-62-3281
北海道-富良野保健所,1,大杉DENTAL・LABO,43.3385385,142.3962403,富良野市東町17-24,0167-22-1593
北海道-富良野保健所,2,道央歯研,43.33981319999999,142.3824034,富良野市末広町21番13号,0167-23-2083
北海道-富良野保健所,3,MDラボラトリー,43.3409375,142.3899747,富良野市栄町17番7号,0167-22-2337
北海道-富良野保健所,4,谷歯科工房,43.4558002,142.4774547,上富良野町新町1丁目7番3号,0167-45-5325
北海道-名寄保健所,1,株式会社名寄中央技工センター,44.3498875,142.4620606,名寄市西１条南６丁目志水ハイツ１F　No.１０１号室,01654-2-3709
北海道-名寄保健所,2,デンタルラボナック,44.3612431,142.4604314,名寄市西２条北１丁目８番地１,
北海道-名寄保健所,3,デンタルラボえのもと,44.3428659,142.4490619,名寄市西１１条南１１丁目７５－４７,
北海道-名寄保健所,4,（有）山前デンタルラボラトリー,44.173132,142.3994842,士別市東４条９丁目１８番地,0165-22-2505
北海道-名寄保健所,5,谷口歯科技工所,44.1703396,142.3907769,士別市西２条２丁目１－８,
北海道-名寄保健所,6,高嶋デンタルラボラトリー,44.1799494,142.3920509,士別市大通東１丁目,
北海道-名寄保健所,7,デンタルスタジオM,44.1718814,142.3896142,士別市西２条９丁目,
北海道-上川保健所,1,"有限会社エステティック・アート・デザイン",43.821609,142.334046,上川郡鷹栖町北野西3条1丁目3番10号,（0166）87-4389
北海道-上川保健所,2,井上デンタルアート,43.819741,142.3354074,上川郡鷹栖町北野西2条1丁目7番17号,
北海道-上川保健所,3,Ｋセラム,43.7214382,142.4113963,上川郡東神楽町ひじり野南1条3丁目1-8,
北海道-上川保健所,5,ライムデンタルワークス,43.870334,142.4761048,上川郡比布町南町1丁目3－24,
北海道-上川保健所,6,窪田歯科技工所,43.6914442,142.5181307,上川郡東川町南町4丁目3－11,
北海道-上川保健所,7,アクアデンタルラボラトリー,43.586244,142.463632,上川郡美瑛町西町4丁目2－4,
北海道-上川保健所,8,ビエイデンタルラボラトリー,43.5379981,142.451046,上川郡美瑛町美馬牛南２丁目３番７６号,
北海道-上川保健所,9,谷本デンタルスタジオ,43.7187977,142.4104202,上川郡東神楽町ひじり野南２条３丁目４番１２号,
北海道-江差保健所,1,"有限会社江差デンタルラボラトリー",41.8650861,140.1219553,檜山郡江差町字津花町98,0139-52-2225
北海道-江差保健所,2,"有限会社宮原デンタルラボラトリー",41.866689,140.1296867,檜山郡江差町字本町218-11,0139-52-3727
北海道-江差保健所,3,道南歯科技研,41.85965789999999,140.1287073,檜山郡江差町字陣屋町414-3,
北海道-江差保健所,4,細坪デンタル・ワークス,41.86226120000001,140.1288348,檜山郡江差町字茂尻町172-1,
北海道-江差保健所,5,有限会社　技工舎,41.7983909,140.1277142,檜山郡上ノ国字新村223-1,0139-55-3350
北海道-八雲保健所,1,蝦名歯科技工事務所,42.2528026,140.2779658,二海郡八雲町東雲町４７番地６,
北海道-八雲保健所,2,景工房,42.2206337,140.3059794,二海郡八雲町浜松５６７番地,
北海道-八雲保健所,3,マキデンタルラボラトリー,42.4143789,139.8768419,久遠郡せたな町北檜山区北檜山３４７番地,0137-84-6501
北海道-渡島保健所,1,甲地歯科技工所,41.8204856,140.6933257,北斗市七重浜８丁目３番３号,0138-49-2170
北海道-渡島保健所,2,田村歯科技工所,41.8268292,140.7080074,北斗市追分２丁目８番１号,0138-49-3234
北海道-渡島保健所,3,デンタル・ラボ・ヤチグチ,41.8233054,140.6889289,北斗市七重浜８丁目９－８,0138-49-9845
北海道-渡島保健所,4,光デンタル,41.81739,140.7097932,北斗市七重浜３丁目７－１,0138-49-2583
北海道-渡島保健所,5,有限会社　栄光歯研,41.8972413,140.6063552,北斗市向野１５番地の１８,0138-77-7891
北海道-渡島保健所,6,小野デンタルラボラトリー,41.8483533,140.6598565,北斗市千代田３０９,0138-77-1682
北海道-渡島保健所,7,ヒロミツデンタルラボラトリー,41.8780246,140.6458674,北斗市本町３丁目２番１１号,0138-77-7716
北海道-渡島保健所,8,ホワイトデジタルラボCAD/CAMセンター,41.8850176, 140.6421503,北斗市本町２丁目９－３４　寿３号館２F,0138-76-9601
北海道-渡島保健所,9,堀井デンタルラボラトリー,41.9021309,140.6907607,亀田郡七飯町桜町２丁目８番１４号,0138-65-5748
北海道-渡島保健所,10,佐藤歯科技工所,41.8508144,140.715278,亀田郡七飯町字中野９３－２４,0138-65-8383
北海道-渡島保健所,11,北風歯科技工所,41.8708819,140.7148486,亀田郡七飯町大中山２丁目２２－１７,0138-65-4198
北海道-渡島保健所,12,ＫＤラボ,41.8567128,140.7223019,亀田郡七飯町大川４丁目１６－１０,0138-65-9517
北海道-渡島保健所,13,ＡＣＥデンタルサービス,41.9052088,140.6800153,亀田郡七飯町字桜町１５５－１,0138-65-5884
北海道-渡島保健所,14,ファンテック,41.8600776,140.7207118,亀田郡七飯町大川５丁目２３－２７,0138-65-1592
北海道-渡島保健所,15,片石デンタルラボ,41.86023,140.7245729,亀田郡七飯町大川４丁目２７－１２,0138-65-2255
北海道-渡島保健所,16,ヨナイデンタルラボ,41.88743909999999,140.6979314,亀田郡七飯町鳴川５丁目７－９,0138-64-5588
北海道-渡島保健所,17,大平デンタル,41.8970249,140.6862437,亀田郡七飯町本町４丁目１９番３１号,0138-83-2523
北海道-渡島保健所,18,西里デンタルラボ,41.89776330000001,140.6844231,亀田郡七飯町本町２丁目２６番２０号,0138-76-6404
北海道-静内保健所,1,道谷歯科技工所,42.4960525,142.0542431,沙流郡日高町富浜223,
北海道-静内保健所,2,デンタルアート伊藤,42.3339305,142.3669199,日高郡新ひだか町静内古川町1丁目4番22号,
北海道-静内保健所,3,入齒工房,42.3502241,142.3559239,日高郡新ひだか町静内柏台6-1,
北海道-静内保健所,4,静内リミングセンター,42.339828,142.3685292,日高郡新ひだか町静内御幸町３丁目１番73号,0146-42-0120
北海道-浦河保健所,1,フィービーデンタルラボラトリー,42.180003,142.765202,浦河郡浦河町堺町東４丁目８－１４,
北海道-浦河保健所,2,様似デンタルワーク,42.1292723,142.9418729,様似郡様似町大通３丁目４０－９,
北海道-苫小牧保健所,1,アサヒデンタル・ラボラトリー,42.61823,141.5283322,苫小牧市川沿町２丁目７番５号,0144-72-2195
北海道-苫小牧保健所,2,アートファクトリー,42.6286902,141.607032,苫小牧市汐見町３丁目１０－６,0144-35-5507
北海道-苫小牧保健所,3,ANATOMIC DENT SERVICE,42.6352297,141.6165724,苫小牧市元中野町２丁目１１番１６号,0144-33-8764
北海道-苫小牧保健所,4,ウトナイデンタルラボ,42.68914849999999,141.6886031,苫小牧市ウトナイ北１０丁目１番２８号,0144-84-8321
北海道-苫小牧保健所,5,エスアイデンチャーラボ,42.6314318,141.5454171,苫小牧市日新町１丁目２番１２号,
北海道-苫小牧保健所,6,オー・ディ・エル（ODL）,42.6237397,141.5605025,苫小牧市光洋町２丁目７番３号,0144-76-6318
北海道-苫小牧保健所,7,Ground　Dental　Arts,42.6233182,141.5089529,苫小牧市澄川町６丁目１７番６号,0144-84-8361
北海道-苫小牧保健所,8,有限会社黒田デンタル・サービス,42.6574591,141.6095016,苫小牧市泉町１丁目９－１１,0144-33-7681
北海道-苫小牧保健所,9,光洋歯研,42.6137727,141.4967168,苫小牧市のぞみ町2丁目4番17号,0144-82-8402
北海道-苫小牧保健所,10,後藤技研,42.6072531,141.4778862,苫小牧市もえぎ町1丁目4番5号,0144-77-5690
北海道-苫小牧保健所,11,斉藤デンタルラボ　,42.6549764,141.6193674,苫小牧市三光町４丁目６番１号,0144-34-0491
北海道-苫小牧保健所,12,株式会社札幌デンタル・ラボラトリー 苫小牧ラボ,42.6417775,141.6156108,苫小牧市２新中野町2丁目1-7,0144-36-3336
北海道-苫小牧保健所,13,渋川デンタルアート,42.6252101,141.552446,苫小牧市桜木町２丁目３番７号,0144-73-6368
